symbol,exchange,series,isin,nse_scrip_code,bse_code
715RJ42,NSE,EQ,,25475,
LTGILTBEES,NSE,EQ,,17700,
10NIDO26,NSE,EQ,,17866,
TINNARUBR,NSE,EQ,,756020,
990IIFL27,NSE,EQ,,28569,
709RJ35,NSE,EQ,,25825,
990IIFL26A,NSE,EQ,,29188,
713RJ46,NSE,EQ,,25481,
71PN45,NSE,EQ,,30448,
JAMNAAUTO,NSE,EQ,,20778,
719PN45,NSE,EQ,,29515,
712PN45,NSE,EQ,,29295,
723PN37,NSE,EQ,,29115,
KKCL,NSE,EQ,,13381,
712PN36,NSE,EQ,,27322,
960IIFL30,NSE,EQ,,756153,
708PN34,NSE,EQ,,27320,
1025IIFL30,NSE,EQ,,756154,
717PN44,NSE,EQ,,25964,
711PN44,NSE,EQ,,25833,
714PN49,NSE,EQ,,25483,
CITI27,NSE,EQ,,29637,
PRAKASH,NSE,EQ,,2708,
CITI2626,NSE,EQ,,24246,
723RJ33,NSE,EQ,,25008,
742HR35,NSE,EQ,,22994,
735RJ49,NSE,EQ,,24661,
734RJ45A,NSE,EQ,,24658,
727RJ42,NSE,EQ,,24992,
IIFL21425A,NSE,EQ,,756145,
722RJ34,NSE,EQ,,25011,
BHAGERIA,NSE,EQ,,13400,
935IIFL28,NSE,EQ,,756143,
724RJ34,NSE,EQ,,25109,
723RJ46,NSE,EQ,,24996,
837SMFG29,NSE,EQ,,22575,
713RJ39,NSE,EQ,,25474,
TI,NSE,EQ,,19196,
71RJ34,NSE,EQ,,25494,
PSUBNKBEES,NSE,EQ,,15032,
880IIFL26,NSE,EQ,,757663,
TBOTEK,NSE,EQ,,23740,
TENNIND,NSE,EQ,,759880,
IIFL21425,NSE,EQ,,756142,
930IIFL27,NSE,EQ,,756141,
IPHL,NSE,EQ,,25033,
IIFL210425,NSE,EQ,,756140,
729RJ34,NSE,EQ,,24648,
9IIFL26,NSE,EQ,,756139,
AAFS34,NSE,EQ,,22927,
AAFS34A,NSE,EQ,,23671,
INDIGO,NSE,EQ,,11195,
AGNI,NSE,EQ,,10491,
738HR35,NSE,EQ,,23087,
UCL,NSE,EQ,,4212,
HYUNDAI,NSE,EQ,,25844,
745HR35B,NSE,EQ,,23202,
749HR35,NSE,EQ,,23348,
CEREBRAINT,NSE,EQ,,29016,
72MZ29,NSE,EQ,,22018,
ZYDUSLIFE,NSE,EQ,,7929,
720MZ30,NSE,EQ,,22015,
JALAN,NSE,EQ,,20930,
711MZ30,NSE,EQ,,22020,
BANKBEES,NSE,EQ,,11439,
715RJ35,NSE,EQ,,30159,
706RJ35,NSE,EQ,,30434,
704RJ32,NSE,EQ,,30423,
71RJ43,NSE,EQ,,30446,
750MZ30,NSE,EQ,,22016,
705RJ37,NSE,EQ,,30439,
EXIDEIND,NSE,EQ,,676,
ITBEES,NSE,EQ,,19084,
RIIL,NSE,EQ,,2912,
9IIFL28A,NSE,EQ,,13854,
IIFLZC28A,NSE,EQ,,13858,
GULFPETRO,NSE,EQ,,11581,
EUREKAFORB,NSE,EQ,,25162,
ALICON,NSE,EQ,,13656,
JUBLINGREA,NSE,EQ,,2783,
SHREEJISPG,NSE,EQ,,759448,
BANSALWIRE,NSE,EQ,,24386,
72RJ42,NSE,EQ,,29938,
723RJ38,NSE,EQ,,30098,
719RJ35,NSE,EQ,,30097,
AURIGROW,NSE,EQ,,1610,
722RJ35,NSE,EQ,,30006,
833GS2026,NSE,EQ,,7019,
ROLEXRINGS,NSE,EQ,,5279,
83GS2042,NSE,EQ,,7034,
85IFL26,NSE,EQ,,17024,
710RJ46,NSE,EQ,,28267,
SUNDARAM,NSE,EQ,,18931,
NIFTYBEES,NSE,EQ,,10576,
IIFLZC26B,NSE,EQ,,17034,
710RJ50,NSE,EQ,,29296,
713RJ35,NSE,EQ,,29280,
717RJ35,NSE,EQ,,29920,
714RJ37A,NSE,EQ,,29695,
865IIFL28,NSE,EQ,,13852,
710RJ51,NSE,EQ,,29300,
957NIDO26,NSE,EQ,,17864,
IIFLZC28B,NSE,EQ,,17043,
9IIFL28,NSE,EQ,,17041,
PANAMAPET,NSE,EQ,,25392,
865IFL28,NSE,EQ,,17039,
GCHOTELS,NSE,EQ,,30286,
NIITLTD,NSE,EQ,,11522,
ICICM58,NSE,EQ,,10201,
RBZJEWEL,NSE,EQ,,20874,
SHYAMMETL,NSE,EQ,,4693,
758RJ48,NSE,EQ,,14354,
774RJ49,NSE,EQ,,14663,
777RJ33,NSE,EQ,,14642,
774RJ40,NSE,EQ,,14654,
VALIANTORG,NSE,EQ,,330,
PLADAINFO,NSE,EQ,,19492,
JPPOWER,NSE,EQ,,11763,
778RJ33,NSE,EQ,,14824,
71KL43,NSE,EQ,,30445,
PAISALO,NSE,EQ,,25468,
CURAA,NSE,EQ,,30191,
784RJ41,NSE,EQ,,14845,
706KL55,NSE,EQ,,30454,
EIFFL,NSE,EQ,,6040,
718KL50A,NSE,EQ,,30172,
SIDDHICOTS,NSE,EQ,,759053,
708KL40,NSE,EQ,,30443,
RVTH,NSE,EQ,,25157,
783RJ50,NSE,EQ,,14854,
ZUARIIND,NSE,EQ,,3827,
MANKIND,NSE,EQ,,15380,
724KL43,NSE,EQ,,30082,
717KL38,NSE,EQ,,30161,
PRUDMOULI,NSE,EQ,,20527,
718KL50,NSE,EQ,,29523,
MANUGRAPH,NSE,EQ,,13572,
WEIZMANIND,NSE,EQ,,3748,
72KL42,NSE,EQ,,29937,
714KL45,NSE,EQ,,29240,
716KL38,NSE,EQ,,29506,
710KL42,NSE,EQ,,28256,
787RJ40,NSE,EQ,,11701,
724KL44,NSE,EQ,,29126,
UNITEDTEA,NSE,EQ,,17999,
MUKANDLTD,NSE,EQ,,11325,
SENCO,NSE,EQ,,17271,
708KL31,NSE,EQ,,27151,
765RJ33,NSE,EQ,,13881,
782RJ32,NSE,EQ,,11765,
712KL35,NSE,EQ,,27315,
WELCORP,NSE,EQ,,11821,
761RJ32,NSE,EQ,,13377,
766RJ33,NSE,EQ,,13960,
764RJ38,NSE,EQ,,13902,
BPL,NSE,EQ,,530,
766RJ43,NSE,EQ,,13994,
773RJ38,NSE,EQ,,13979,
769RJ39,NSE,EQ,,14380,
756RJ48,NSE,EQ,,14113,
714KL47,NSE,EQ,,25365,
DIGIDRIVE,NSE,EQ,,21247,
71KL34,NSE,EQ,,25702,
724KL40,NSE,EQ,,25097,
ATCENERGY,NSE,EQ,,756402,
723KL45,NSE,EQ,,25216,
695TN31A,NSE,EQ,,4994,
726KL39,NSE,EQ,,24989,
722KL59,NSE,EQ,,25005,
697TN31,NSE,EQ,,5086,
731KL40,NSE,EQ,,24757,
727KL59,NSE,EQ,,24764,
698TN31,NSE,EQ,,5037,
LOVABLE,NSE,EQ,,22415,
757ML34,NSE,EQ,,760288,
ATAM,NSE,EQ,,15404,
744ML35,NSE,EQ,,760093,
769ML35,NSE,EQ,,758932,
715KL39,NSE,EQ,,25960,
700ML35,NSE,EQ,,758204,
715KL40,NSE,EQ,,27005,
664ML35,NSE,EQ,,757382,
688ML35,NSE,EQ,,756907,
683TN31,NSE,EQ,,4755,
BHARTIARTL,NSE,EQ,,10604,
DMART,NSE,EQ,,19913,
96IIFL28A,NSE,EQ,,2877,
IIFLZC28,NSE,EQ,,2883,
NAZARA,NSE,EQ,,2987,
696TN51,NSE,EQ,,3578,
677TN31,NSE,EQ,,3364,
699TN41,NSE,EQ,,3645,
DPABHUSHAN,NSE,EQ,,936,
696TN56,NSE,EQ,,3580,
703TN46,NSE,EQ,,3719,
697TN46,NSE,EQ,,3647,
930IIFL35,NSE,EQ,,757573,
925IIFL32,NSE,EQ,,757571,
703TN51,NSE,EQ,,3722,
734KL55,NSE,EQ,,23876,
738KL55,NSE,EQ,,24003,
747KL50,NSE,EQ,,23643,
736KL36,NSE,EQ,,23874,
749KL39,NSE,EQ,,23586,
VINYAS,NSE,EQ,,19206,
TBI,NSE,EQ,,24019,
UBL,NSE,EQ,,16713,
RITEZONE,NSE,EQ,,11910,
MEDICAMEQ,NSE,EQ,,6278,
MIDCAPADD,NSE,EQ,,760356,
MSCIADD,NSE,EQ,,759978,
733KL54,NSE,EQ,,24571,
730KL52,NSE,EQ,,24663,
SMALLADD,NSE,EQ,,760359,
ASIFDG,NSE,EQ,,759224,
732KL41,NSE,EQ,,24191,
742KL46,NSE,EQ,,24342,
668JH32,NSE,EQ,,1376,
666JH34,NSE,EQ,,1860,
SATECH,NSE,EQ,,24677,
NEXT50ADD,NSE,EQ,,760599,
ASIFRG,NSE,EQ,,759228,
JAINREC,NSE,EQ,,759244,
693JH30,NSE,EQ,,428,
MMTC,NSE,EQ,,17957,
ASIFRD,NSE,EQ,,759226,
UNIHEALTH,NSE,EQ,,18591,
662JH30,NSE,EQ,,761,
850IIFL28,NSE,EQ,,760403,
IDBI,NSE,EQ,,1476,
925IIFL32A,NSE,EQ,,760485,
930IIFL35A,NSE,EQ,,760495,
PIRAMALFIN,NSE,EQ,,759551,
VAIBHAVGBL,NSE,EQ,,11364,
686JH36,NSE,EQ,,2916,
682JH34,NSE,EQ,,3082,
72JH35,NSE,EQ,,2391,
728JH36,NSE,EQ,,2688,
IIFLHFZC27,NSE,EQ,,7666,
673PN40,NSE,EQ,,1382,
850IIFL27,NSE,EQ,,7662,
665PN50A,NSE,EQ,,1757,
875IHFL29,NSE,EQ,,7671,
679PN35,NSE,EQ,,1007,
843IHFL29,NSE,EQ,,7668,
66PN30,NSE,EQ,,1165,
HLEGLAS,NSE,EQ,,2289,
669PN30,NSE,EQ,,590,
IIFLHF29,NSE,EQ,,7674,
DOMS,NSE,EQ,,20551,
676PN40,NSE,EQ,,877,
JSLL,NSE,EQ,,758115,
DYNPRO,NSE,EQ,,21314,
TVTODAY,NSE,EQ,,11275,
67PN40,NSE,EQ,,22456,
695PN40,NSE,EQ,,319,
829PFL29,NSE,EQ,,9975,
KOPRAN,NSE,EQ,,1919,
705TN26,NSE,EQ,,22119,
820IIFL27,NSE,EQ,,7648,
663PN51,NSE,EQ,,1910,
FINEORG,NSE,EQ,,3744,
85PFL26A,NSE,EQ,,9982,
705PN31,NSE,EQ,,2135,
20MICRONS,NSE,EQ,,16921,
725TN27,NSE,EQ,,22127,
694TN50,NSE,EQ,,22126,
719TN35,NSE,EQ,,22110,
733TN54,NSE,EQ,,22115,
IXIGO,NSE,EQ,,24067,
72TN31,NSE,EQ,,22124,
719TN30,NSE,EQ,,22125,
717TN29,NSE,EQ,,22123,
69MZ33,NSE,EQ,,3523,
CELLPOINT,NSE,EQ,,16950,
715TN27,NSE,EQ,,22120,
712MZ34,NSE,EQ,,5003,
723PN31,NSE,EQ,,2557,
MMP,NSE,EQ,,16395,
70MZ34,NSE,EQ,,5559,
706MZ34,NSE,EQ,,5992,
729MZ33,NSE,EQ,,7898,
705MZ29,NSE,EQ,,8130,
725MZ34,NSE,EQ,,8359,
FISCHER,NSE,EQ,,757658,
843TPL26,NSE,EQ,,20628,
MOTHERSON,NSE,EQ,,25510,
GOKUL,NSE,EQ,,16705,
TPL26,NSE,EQ,,20622,
VENKEYS,NSE,EQ,,3757,
VDEAL,NSE,EQ,,25054,
820TPL26,NSE,EQ,,20617,
682PN36,NSE,EQ,,3085,
702PN28,NSE,EQ,,2668,
686PN33,NSE,EQ,,2940,
RTL,NSE,EQ,,757777,
INDIAMART,NSE,EQ,,10726,
AZAD,NSE,EQ,,20905,
COMPINFO,NSE,EQ,,19670,
BIRET,NSE,EQ,,2203,
805AIFL32,NSE,EQ,,759603,
813AIFL32,NSE,EQ,,758695,
CIPLA,NSE,EQ,,694,
ANGELONE,NSE,EQ,,324,
SKYGOLD,NSE,EQ,,13631,
RAJESHEXPO,NSE,EQ,,760461,
BETA,NSE,EQ,,759842,
10IIFL28A,NSE,EQ,,2871,
ALEMBICLTD,NSE,EQ,,79,
ANIKINDS,NSE,EQ,,16657,
SANDUMA,NSE,EQ,,18359,
KOLTEPATIL,NSE,EQ,,15124,
684HP35,NSE,EQ,,756910,
728HP47,NSE,EQ,,757830,
715HP50,NSE,EQ,,757741,
692HP45,NSE,EQ,,757393,
679HP34,NSE,EQ,,756102,
665HP32,NSE,EQ,,756100,
699HP31,NSE,EQ,,759201,
HOLMARC,NSE,EQ,,18649,
756HP40,NSE,EQ,,758721,
727HP35,NSE,EQ,,758717,
BLUEJET,NSE,EQ,,19686,
KOKUYOCMLN,NSE,EQ,,16827,
BRACEPORT,NSE,EQ,,24905,
VELS,NSE,EQ,,14590,
RKDL,NSE,EQ,,20950,
URBANCO,NSE,EQ,,759084,
FROG,NSE,EQ,,11501,
SWARAJ,NSE,EQ,,8612,
ORIENTALTL,NSE,EQ,,14346,
DBSTOCKBRO,NSE,EQ,,31107,
745HP40,NSE,EQ,,759859,
918IHFL28,NSE,EQ,,29531,
857IHFL26,NSE,EQ,,29307,
925IHFL29,NSE,EQ,,28872,
BIKAJI,NSE,EQ,,11966,
790IHFL27,NSE,EQ,,760817,
8IHFL27,NSE,EQ,,758163,
SUPREMEPWR,NSE,EQ,,21067,
756HP40A,NSE,EQ,,760446,
985ECL28,NSE,EQ,,4292,
675HP29,NSE,EQ,,760063,
IHFL261224,NSE,EQ,,28854,
ICRA,NSE,EQ,,14523,
SUNDARMFIN,NSE,EQ,,3339,
9IHFL27,NSE,EQ,,28858,
865IHFL27,NSE,EQ,,28856,
925IHFL31,NSE,EQ,,28876,
WSTCSTPAPR,NSE,EQ,,3799,
IHF261224,NSE,EQ,,28861,
1096GIPL28,NSE,EQ,,760487,
89IHFL29,NSE,EQ,,28869,
IHF261224A,NSE,EQ,,28874,
885IHL26,NSE,EQ,,28852,
GMBREW,NSE,EQ,,1168,
NOCIL,NSE,EQ,,2442,
GSEC5IETF,NSE,EQ,,8342,
V2RETAIL,NSE,EQ,,14766,
699RJ41,NSE,EQ,,2251,
CHEVIOT,NSE,EQ,,9879,
697RJ51A,NSE,EQ,,2257,
77PN40,NSE,EQ,,13992,
722RJ41,NSE,EQ,,2413,
SGIL,NSE,EQ,,5114,
TRANSWIND,NSE,EQ,,21261,
759PN39,NSE,EQ,,14279,
AHIMSA,NSE,EQ,,10770,
759TS48,NSE,EQ,,760522,
726IRMT45,NSE,EQ,,756724,
758TS53,NSE,EQ,,760523,
76TS42,NSE,EQ,,760517,
COHANCE,NSE,EQ,,17945,
KFINTECH,NSE,EQ,,13359,
743MZ36,NSE,EQ,,16261,
743MZ37,NSE,EQ,,16268,
736MZ38,NSE,EQ,,16934,
736MZ38A,NSE,EQ,,17326,
746MZ39,NSE,EQ,,18221,
772MZ38,NSE,EQ,,19539,
781MZ37,NSE,EQ,,20400,
AJOONI,NSE,EQ,,3403,
773MZ39,NSE,EQ,,21872,
752TS36,NSE,EQ,,760271,
752MZ40,NSE,EQ,,22621,
715RJ31,NSE,EQ,,2545,
724RJ36,NSE,EQ,,2560,
72RJ46,NSE,EQ,,2584,
LIQUIDBETF,NSE,EQ,,23915,
BAJAJHFL,NSE,EQ,,25270,
EFFWA,NSE,EQ,,24435,
EMCURE,NSE,EQ,,24398,
713RJ31,NSE,EQ,,2673,
715RJ31A,NSE,EQ,,2744,
774PN39,NSE,EQ,,14653,
769PN39,NSE,EQ,,14381,
797PN38,NSE,EQ,,14836,
AARTIDRUGS,NSE,EQ,,4481,
JTEKTINDIA,NSE,EQ,,3237,
BHARTIHEXA,NSE,EQ,,23489,
662RJ41,NSE,EQ,,2020,
GICRE,NSE,EQ,,277,
JUBLFOOD,NSE,EQ,,18096,
75TS51,NSE,EQ,,759861,
75TS52,NSE,EQ,,759862,
BANKIETF,NSE,EQ,,11037,
MODIS,NSE,EQ,,759752,
AMCL,NSE,EQ,,758430,
755TS46,NSE,EQ,,760087,
752TS52,NSE,EQ,,760089,
749TS39,NSE,EQ,,760071,
768TS44,NSE,EQ,,760086,
BANKBETF,NSE,EQ,,21986,
746TS42A,NSE,EQ,,760021,
DCM,NSE,EQ,,805,
ARMANFIN,NSE,EQ,,17263,
745TS48,NSE,EQ,,760024,
745TS53,NSE,EQ,,760026,
734TS38,NSE,EQ,,760018,
MFSL,NSE,EQ,,2142,
645RJ27,NSE,EQ,,2071,
685RJ31,NSE,EQ,,2079,
688RJ46,NSE,EQ,,2089,
APOLSINHOT,NSE,EQ,,6302,
VINEETLAB,NSE,EQ,,3807,
JAIBALAJI,NSE,EQ,,11256,
609RJ26,NSE,EQ,,2125,
695RJ31,NSE,EQ,,2137,
NIFTYBETF,NSE,EQ,,21959,
BAGFILMS,NSE,EQ,,11226,
696RJ41,NSE,EQ,,2147,
KNAGRI,NSE,EQ,,760923,
697RJ51,NSE,EQ,,2150,
705RJ31,NSE,EQ,,2245,
703RJ36,NSE,EQ,,2248,
UTTAMSUGAR,NSE,EQ,,13376,
739TPL28,NSE,EQ,,760131,
860TPL31,NSE,EQ,,29545,
INFRAIETF,NSE,EQ,,10723,
GIRIRAJ,NSE,EQ,,2365,
830TPL28,NSE,EQ,,29096,
RAJMET,NSE,EQ,,2168,
818TPL27,NSE,EQ,,27396,
814TPL27,NSE,EQ,,25782,
835TPL27,NSE,EQ,,24556,
BOROLTD,NSE,EQ,,19401,
RUBICON,NSE,EQ,,759316,
NFL,NSE,EQ,,13925,
ITIETF,NSE,EQ,,22365,
744TS58,NSE,EQ,,759318,
73TS51,NSE,EQ,,759378,
ARHAM,NSE,EQ,,13098,
NIF100IETF,NSE,EQ,,30392,
753TS52,NSE,EQ,,759335,
752TS54,NSE,EQ,,759336,
744TS56,NSE,EQ,,759338,
CHOICEIN,NSE,EQ,,8866,
744TS51A,NSE,EQ,,759039,
WILLAMAGOR,NSE,EQ,,3772,
744TS48,NSE,EQ,,759035,
AUBANK,NSE,EQ,,21238,
744TS49,NSE,EQ,,759036,
MSTCLTD,NSE,EQ,,9356,
SUNTECH,NSE,EQ,,757763,
VAL30IETF,NSE,EQ,,25851,
825TPL27,NSE,EQ,,24035,
833TPL27,NSE,EQ,,21953,
745TS57,NSE,EQ,,759597,
850TPL26,NSE,EQ,,20612,
847TPL26,NSE,EQ,,20614,
744TS56A,NSE,EQ,,759746,
723BOI35,NSE,EQ,,761206,
GREENLAM,NSE,EQ,,6848,
OFSS,NSE,EQ,,10738,
MOM30IETF,NSE,EQ,,10585,
74MZ39,NSE,EQ,,22985,
FINIETF,NSE,EQ,,12578,
ALPL30IETF,NSE,EQ,,22344,
754TS55,NSE,EQ,,758710,
774TS51,NSE,EQ,,758937,
774TS55,NSE,EQ,,758918,
APEX,NSE,EQ,,21623,
754TS53,NSE,EQ,,758666,
GHCL,NSE,EQ,,1127,
683GS2039,NSE,EQ,,6935,
VILAS,NSE,EQ,,23909,
733TS60,NSE,EQ,,758411,
754TS51,NSE,EQ,,758664,
746TS53,NSE,EQ,,759196,
744TS47,NSE,EQ,,759034,
MARALOVER,NSE,EQ,,2112,
772TS57,NSE,EQ,,758920,
DONEAR,NSE,EQ,,13839,
HDFCLIFE,NSE,EQ,,467,
772TS63,NSE,EQ,,758922,
DIRL,NSE,EQ,,18769,
AMEYA,NSE,EQ,,10898,
75MN36A,NSE,EQ,,23352,
975BNAL28,NSE,EQ,,760821,
INM,NSE,EQ,,22770,
LEXUS,NSE,EQ,,14459,
SERVICE,NSE,EQ,,17399,
PDSL,NSE,EQ,,5264,
DIGIKORE,NSE,EQ,,19138,
713TS55,NSE,EQ,,757656,
SANGHVIMOV,NSE,EQ,,14058,
714TS49,NSE,EQ,,757740,
714TS55,NSE,EQ,,757743,
BALAJIPHOS,NSE,EQ,,30030,
ASAHIINDIA,NSE,EQ,,5378,
SMSPHARMA,NSE,EQ,,14329,
759MN35,NSE,EQ,,18991,
776FEDB34,NSE,EQ,,27094,
773MN35,NSE,EQ,,19611,
777MN38,NSE,EQ,,20361,
721TS48,NSE,EQ,,758195,
75MN36,NSE,EQ,,23204,
719TS49,NSE,EQ,,758196,
739MN35,NSE,EQ,,16250,
719TS44,NSE,EQ,,758194,
741MN35,NSE,EQ,,17458,
721TS47,NSE,EQ,,758123,
710TS57,NSE,EQ,,757936,
751MN35,NSE,EQ,,18084,
PARACABLES,NSE,EQ,,13951,
709TS60A,NSE,EQ,,757937,
SVLL,NSE,EQ,,15121,
744MN35,NSE,EQ,,18406,
KRYSTAL,NSE,EQ,,23175,
709TS63,NSE,EQ,,757924,
STUDIOLSD,NSE,EQ,,758527,
UNILEX,NSE,EQ,,25633,
776TIL34,NSE,EQ,,23892,
793THDC34,NSE,EQ,,21463,
772TIL34,NSE,EQ,,25078,
PSUBNKIETF,NSE,EQ,,14584,
773TIL35,NSE,EQ,,29676,
MIDSELIETF,NSE,EQ,,17702,
686TS46,NSE,EQ,,757117,
745TIL35,NSE,EQ,,757842,
AUTOIETF,NSE,EQ,,7844,
686TS47,NSE,EQ,,757118,
JSFB,NSE,EQ,,22663,
ORCHASP,NSE,EQ,,29492,
SAMMAANCAP,NSE,EQ,,30125,
SIDDHIKA,NSE,EQ,,3148,
685TS50,NSE,EQ,,757119,
692TS44,NSE,EQ,,757391,
709TS60,NSE,EQ,,756792,
NUVOCO,NSE,EQ,,5426,
709TS61,NSE,EQ,,756793,
666NBRD28,NSE,EQ,,758642,
709TS58,NSE,EQ,,756790,
PICCADIL,NSE,EQ,,757754,
737NBRD35,NSE,EQ,,29947,
748NABF28,NSE,EQ,,30265,
709TS59,NSE,EQ,,756791,
708TS56,NSE,EQ,,757441,
708TS57,NSE,EQ,,757442,
685NBRD29,NSE,EQ,,759019,
692TS45,NSE,EQ,,757392,
71TS55,NSE,EQ,,757440,
763ML32,NSE,EQ,,20731,
JKCEMENT,NSE,EQ,,13270,
762NABAR29,NSE,EQ,,23254,
GLOBUSSPR,NSE,EQ,,17424,
NATCOPHARM,NSE,EQ,,3918,
URJA,NSE,EQ,,20203,
78NABARD27,NSE,EQ,,21239,
772ML31,NSE,EQ,,19517,
770NABAR27,NSE,EQ,,23797,
766ML32,NSE,EQ,,20231,
NV20IETF,NSE,EQ,,17475,
742ML32,NSE,EQ,,16977,
744ML31,NSE,EQ,,17116,
MIDCAPIETF,NSE,EQ,,17152,
744NBRD28,NSE,EQ,,25441,
GLOBALPET,NSE,EQ,,17167,
736ML32,NSE,EQ,,16289,
KAKATCEM,NSE,EQ,,1811,
LATTEYS,NSE,EQ,,15848,
1025PATE28,NSE,EQ,,758732,
COMMITTED,NSE,EQ,,19513,
784RJ32,NSE,EQ,,11691,
774RJ42,NSE,EQ,,11418,
805RJ37,NSE,EQ,,10474,
794PN42,NSE,EQ,,10333,
679TS53,NSE,EQ,,756861,
MEDIORG,NSE,EQ,,24239,
785PN32,NSE,EQ,,10394,
68TS57,NSE,EQ,,756862,
776PN37,NSE,EQ,,9449,
679TS52,NSE,EQ,,756105,
748PN42,NSE,EQ,,9099,
782RJ44,NSE,EQ,,10525,
797RJ42,NSE,EQ,,10480,
804PN42,NSE,EQ,,10268,
679TS56,NSE,EQ,,756710,
765RJ32,NSE,EQ,,10543,
VASWANI,NSE,EQ,,25340,
687TS55,NSE,EQ,,755857,
793RJ45,NSE,EQ,,10645,
TITAN,NSE,EQ,,3506,
684TS56,NSE,EQ,,755925,
777RJ32,NSE,EQ,,10638,
GVPIL,NSE,EQ,,7862,
779RJ32,NSE,EQ,,11404,
687TS47,NSE,EQ,,755856,
765RJ32A,NSE,EQ,,11288,
CAPILLARY,NSE,EQ,,759867,
749MN35,NSE,EQ,,15315,
758PN42,NSE,EQ,,10907,
GRWRHITECH,NSE,EQ,,7982,
768PN42,NSE,EQ,,11276,
782PN42,NSE,EQ,,10558,
775PN42,NSE,EQ,,10782,
SSWL,NSE,EQ,,11829,
DANGEE,NSE,EQ,,1110,
ALMONDZ,NSE,EQ,,16719,
TNIDETF,NSE,EQ,,8882,
781RJ47,NSE,EQ,,10219,
785RJ39,NSE,EQ,,9952,
781RJ32,NSE,EQ,,10462,
HERITGFOOD,NSE,EQ,,4598,
798RJ42,NSE,EQ,,10381,
763PN39,NSE,EQ,,12706,
768PN39,NSE,EQ,,13398,
765PN42,NSE,EQ,,11981,
762PN32,NSE,EQ,,12673,
TEXINFRA,NSE,EQ,,11549,
783PN42,NSE,EQ,,11769,
785PN42,NSE,EQ,,11515,
79RJ42,NSE,EQ,,9800,
77RJ32,NSE,EQ,,9532,
772RJ35,NSE,EQ,,9725,
77PN42,NSE,EQ,,11416,
785RJ37,NSE,EQ,,9943,
783RJ32,NSE,EQ,,9915,
758TN54,NSE,EQ,,21841,
CLEAN,NSE,EQ,,5049,
RAYMONDREL,NSE,EQ,,758551,
SHIVALIK,NSE,EQ,,7016,
756TN54,NSE,EQ,,21548,
VISASTEEL,NSE,EQ,,13298,
759TN44,NSE,EQ,,21829,
765TN30,NSE,EQ,,19908,
TEJASCARGO,NSE,EQ,,29723,
DHANUKA,NSE,EQ,,24409,
AAFS29A,NSE,EQ,,756950,
768TN30B,NSE,EQ,,20335,
AAFS29,NSE,EQ,,757140,
768TN30A,NSE,EQ,,19745,
AAFS29B,NSE,EQ,,758608,
756TN53A,NSE,EQ,,20933,
772TN34,NSE,EQ,,21269,
767TN30,NSE,EQ,,20470,
766TN33,NSE,EQ,,20928,
MID150BEES,NSE,EQ,,8506,
WHIRLPOOL,NSE,EQ,,18011,
ESFL,NSE,EQ,,17084,
AAFS30,NSE,EQ,,758852,
IMPAL,NSE,EQ,,12009,
AAFS29C,NSE,EQ,,758442,
AAFS30A,NSE,EQ,,759275,
832HHFL27,NSE,EQ,,756718,
815GHFL35,NSE,EQ,,756329,
LOTUSDEV,NSE,EQ,,758145,
AAFS30B,NSE,EQ,,760282,
KARNIKA,NSE,EQ,,19468,
THESL,NSE,EQ,,25648,
NAMOEWASTE,NSE,EQ,,25167,
GENCON,NSE,EQ,,2188,
KRISHANA,NSE,EQ,,12847,
805SICCL35,NSE,EQ,,760314,
768TN30,NSE,EQ,,19614,
772TN33,NSE,EQ,,19618,
762TN53,NSE,EQ,,19488,
765TN33A,NSE,EQ,,19524,
VIVIANA,NSE,EQ,,10967,
766TN43,NSE,EQ,,19622,
PLASTIBLEN,NSE,EQ,,13920,
GABRIEL,NSE,EQ,,1085,
743TN53,NSE,EQ,,17671,
IKIO,NSE,EQ,,16822,
743TN53A,NSE,EQ,,18922,
752TN33,NSE,EQ,,19162,
744TN33B,NSE,EQ,,17835,
743TN33,NSE,EQ,,18404,
GODIGIT,NSE,EQ,,23799,
AAFS28,NSE,EQ,,24317,
AAFS28A,NSE,EQ,,24877,
AAFS28B,NSE,EQ,,25462,
KPIGREEN,NSE,EQ,,5108,
AAFS28C,NSE,EQ,,25595,
AAFS27A,NSE,EQ,,22654,
AAFS27B,NSE,EQ,,23628,
ALPHA27,NSE,EQ,,22856,
AAFS27B,NSE,EQ,,23669,
RSWM,NSE,EQ,,2794,
DPSCLTD,NSE,EQ,,15419,
ASKAUTOLTD,NSE,EQ,,20152,
UFO,NSE,EQ,,9039,
649RJ30,NSE,EQ,,22043,
IDFNIFTYET,NSE,EQ,,18783,
CLSEL,NSE,EQ,,3482,
GVPTECHPP,NSE,EQ,,758136,
658RJ30,NSE,EQ,,22050,
657RJ30,NSE,EQ,,22056,
743TN34,NSE,EQ,,23326,
75TN54,NSE,EQ,,23337,
654RJ30,NSE,EQ,,22059,
659RJ30,NSE,EQ,,22073,
74TN54,NSE,EQ,,23217,
670RJ50,NSE,EQ,,22070,
RUBFILA,NSE,EQ,,24730,
HITECHCORP,NSE,EQ,,15161,
ALANKIT,NSE,EQ,,9921,
68UK31,NSE,EQ,,3067,
744TN44,NSE,EQ,,23213,
JETKNIT,NSE,EQ,,18700,
662UK30,NSE,EQ,,617,
644UK30,NSE,EQ,,853,
66UK31,NSE,EQ,,1854,
684UK31,NSE,EQ,,2919,
744TN34,NSE,EQ,,22747,
